id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url,sentiment
156315,result,912,3,,,,,,"His main concerns, though, are climate change and trans rights. His six wives are trans women. https://t.co/QkyNpzsgs6",1741089335103922594,f,f,33,https://pbs.twimg.com/ext_tw_video_thumb/1740764733932699648/pu/img/BlhOlkObWkT3Mt5i.jpg,video,https://video.twimg.com/ext_tw_video/1740764733932699648/pu/vid/avc1/320x568/lrZqGzAmw4zp4cvz.mp4?tag=12,,,,,,,,,,Pugh Himple,,,2023-12-30 13:30:20+00,4,8,8,https://twitter.com/GBullstein/status/1741089335103922594,1257985162572414976,GBullstein,4830.0,2024-06-05 08:50:11.778515+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156316,result,913,0,,,,,,"From all of us at WildAid, thank you for your support in 2023 &amp; beyond! We couldn't do this lifesaving work to protect endangered species, restore our oceans, &amp; fight climate change without you. 🌎   P.S. Tomorrow is the last day to DOUBLE your donation: https://t.co/ZGsMHB6wVn https://t.co/feWS1tMO91",1741090723833819622,f,f,9,https://pbs.twimg.com/media/GCmYxJhW8AA5cXa.jpg,video,https://video.twimg.com/amplify_video/1741090512474382336/vid/avc1/320x568/9qLCBqGXSR9j5ZSE.mp4?tag=16,,,,,,,,,,WildAid,,,2023-12-30 13:35:51+00,0,1,0,https://twitter.com/WildAid/status/1741090723833819622,43194755,WildAid,546.0,2024-06-05 08:50:12.160317+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156317,result,914,2,,,,,,"The world's unofficial polar bear capital, the town of Churchill in Manitoba, Canada, has seen an influx. As climate change shrinks their natural habitat, more polar bears are being seen in town. @annenbcnews checks in with the team keeping residents safe. https://t.co/MH5JVAOF3E",1741082999863554114,f,f,35,https://pbs.twimg.com/media/GCmRwmxXQAAIvyP.jpg,video,https://video.twimg.com/amplify_video/1741082891159834624/vid/avc1/480x270/AvCqGs9VxTIQLC4F.mp4?tag=16,,,,,,,,,,TODAY,,,2023-12-30 13:05:09+00,1,16,4,https://twitter.com/TODAYshow/status/1741082999863554114,7744592,TODAYshow,15770.0,2024-06-05 08:50:12.535952+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156318,result,915,0,,,,,,"Grateful for the privilege to join the impactful project at Mwandaliwa Orphanage Center in Mbweni, Dar es Salaam. Spoke about mental health and climate change, emphasizing the vital role of young minds in this battle. Lunch and fruit tree planting, – a day filled with purpose! https://t.co/dQ3Ro7lK0F",1741070205403480521,f,f,13,https://pbs.twimg.com/media/GCmGEp6XsAAUCAq.jpg,photo,https://pbs.twimg.com/media/GCmGEp6XsAAUCAq.jpg,https://pbs.twimg.com/media/GCmGFcaWYAAoYNj.jpg,photo,https://pbs.twimg.com/media/GCmGFcaWYAAoYNj.jpg,https://pbs.twimg.com/media/GCmGGYhWQAE2kbM.jpg,photo,https://pbs.twimg.com/media/GCmGGYhWQAE2kbM.jpg,https://pbs.twimg.com/media/GCmGHItWMAAsRjk.jpg,photo,https://pbs.twimg.com/media/GCmGHItWMAAsRjk.jpg,Almutawakkil Ahmed Mbwana,,,2023-12-30 12:14:19+00,0,4,2,https://twitter.com/mutawakkil_tent/status/1741070205403480521,1011594863362625536,mutawakkil_tent,395.0,2024-06-05 08:50:12.897686+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156319,result,916,0,,,,,,"Vegetables profit 👇👇goes here on this wall🤣🤣🤣😂🤣 Safaricom, bana https://t.co/47Ev7sQrxo",1741089075732357469,f,f,0,https://pbs.twimg.com/media/GCmXSWGXAAAd5B6.jpg,photo,https://pbs.twimg.com/media/GCmXSWGXAAAd5B6.jpg,,,,,,,,,,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:29:18+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741089075732357469,1213417824237977600,MildredJAEL1,17.0,2024-06-05 08:50:13.275204+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156320,result,917,0,,,,,,"Young people across the country come up with tree Nurseries' One way to Expand forest cover sell some, plant some, urban areas do not plant flowers add up nothing just beautification plant trees for value addition https://t.co/CFaiYGX3AK",1741088761595691169,f,f,0,https://pbs.twimg.com/media/GCmW_FBXYAA7IL9.jpg,photo,https://pbs.twimg.com/media/GCmW_FBXYAA7IL9.jpg,https://pbs.twimg.com/media/GCmW_QwXAAAPdE0.jpg,photo,https://pbs.twimg.com/media/GCmW_QwXAAAPdE0.jpg,https://pbs.twimg.com/media/GCmW_qcW8AALB1W.jpg,photo,https://pbs.twimg.com/media/GCmW_qcW8AALB1W.jpg,https://pbs.twimg.com/media/GCmW_1dWcAACSy_.jpg,photo,https://pbs.twimg.com/media/GCmW_1dWcAACSy_.jpg,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:28:03+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741088761595691169,1213417824237977600,MildredJAEL1,6.0,2024-06-05 08:50:13.643507+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156321,result,918,0,,,,,,"Make use of the rainfall plant varieties types of trees fruits trees income generations activities, indigenous species good for rainfall attractions, control soil erosion"" Grevillea, PINE, Eucalyptus Blu gum, teak Jacaranda savannah plant trees in Kenya https://t.co/WT4U5JNFrG",1741088232287130031,f,f,0,https://pbs.twimg.com/media/GCmWgQzWwAAcfc9.jpg,photo,https://pbs.twimg.com/media/GCmWgQzWwAAcfc9.jpg,https://pbs.twimg.com/media/GCmWgfcWwAAF4mi.jpg,photo,https://pbs.twimg.com/media/GCmWgfcWwAAF4mi.jpg,https://pbs.twimg.com/media/GCmWgu4XQAADG3Y.jpg,photo,https://pbs.twimg.com/media/GCmWgu4XQAADG3Y.jpg,https://pbs.twimg.com/media/GCmWg-WXoAAIYVM.jpg,photo,https://pbs.twimg.com/media/GCmWg-WXoAAIYVM.jpg,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:25:57+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741088232287130031,1213417824237977600,MildredJAEL1,13.0,2024-06-05 08:50:14.03152+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156322,result,919,3,,,,,,An AI company has predicted that champagne could go extinct by 2050 due to climate change. https://t.co/eLbwOXNbTt,1741082915050533131,f,f,115,https://pbs.twimg.com/media/GCmRrj3WsAAKc59.jpg,photo,https://pbs.twimg.com/media/GCmRrj3WsAAKc59.jpg,,,,,,,,,,Pubity,,,2023-12-30 13:04:49+00,5,7,17,https://twitter.com/pubity/status/1741082915050533131,904630459539312640,pubity,16479.0,2024-06-05 08:50:14.394248+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156323,result,920,0,,,,,,"This day last year Houbi has listed prices to make Pioneer more confident This year, V2 was released Now, if I still have to be a chicken for someone else to handle, I can't accept it Knowing that fiat is running out now + climate change and epidemics, I hope we can all wait 💜💜 https://t.co/HkYAlSS2IY",1741087603447697802,f,f,11,https://pbs.twimg.com/media/GCmV8NfWYAAj2MY.jpg,photo,https://pbs.twimg.com/media/GCmV8NfWYAAj2MY.jpg,,,,,,,,,,Big $,,,2023-12-30 13:23:27+00,0,1,2,https://twitter.com/BigSlicky_/status/1741087603447697802,1131190220865409028,BigSlicky_,551.0,2024-06-05 08:50:14.764335+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156324,result,921,0,,,,,,"As the year comes to a close, we just wanna take a moment to celebrate #milestones in global #conservation, community empowerment, and #climate action. We're so happy to have planted seeds of change with you, fostered innovation, and supported voices often unheard.💚🥹  Thanks https://t.co/zYUv8WcBQU",1741093866881851767,f,f,17,https://pbs.twimg.com/media/GCma81sagAANRbE.jpg,photo,https://pbs.twimg.com/media/GCma81sagAANRbE.jpg,,,,,,,,,,GainForest,,,2023-12-30 13:48:20+00,0,2,2,https://twitter.com/GainForestNow/status/1741093866881851767,930478984260997120,GainForestNow,631.0,2024-06-05 08:50:15.122813+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156325,result,922,0,,,,,,Heart breaker climate change 💔💔💔😭😭 https://t.co/y2hBvlJc0x,1741083581848703214,f,f,2,https://pbs.twimg.com/media/GCmSSlZbQAALRp7.jpg,photo,https://pbs.twimg.com/media/GCmSSlZbQAALRp7.jpg,,,,,,,,,,🕶️🦉Sassy Leo 🦉🕶️,,,2023-12-30 13:07:28+00,0,0,0,https://twitter.com/Loud_Lass/status/1741083581848703214,2920030904,Loud_Lass,95.0,2024-06-05 08:50:15.636823+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156326,result,923,0,,,,,,"🌍 Understanding Carbon Offsetting: A Crucial Move in the Climate Battle 🌿  In the face of the pressing challenge of climate change, carbon offsetting has emerged as a pivotal strategy to tackle greenhouse gas emissions. But what does carbon offsetting entail, and why is it so https://t.co/SpExDYmDUE",1741082165859721642,f,f,6,https://pbs.twimg.com/media/GCmQ_mSXUAASB5o.jpg,photo,https://pbs.twimg.com/media/GCmQ_mSXUAASB5o.jpg,,,,,,,,,,Coorest,,,2023-12-30 13:01:50+00,0,0,0,https://twitter.com/CoorestOfficial/status/1741082165859721642,1419925669144895490,CoorestOfficial,204.0,2024-06-05 08:50:16.043028+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156327,result,924,2,,,,,,"Wetlands are our unsung heroes, playing a crucial role in mitigating #ClimateChange &amp; preserving biodiversity!  Let's appreciate and conserve these vital habitats!  Check out 5 facts on why wetlands deserve to be celebrated: https://t.co/hLGwCJHrhI  Via @UNUEHS https://t.co/AOIAaPXkaC",1741096806610530569,f,f,170,https://pbs.twimg.com/media/GBznn9eboAQrkgH.png,photo,https://pbs.twimg.com/media/GBznn9eboAQrkgH.png,,,,,,,,,,UN Biodiversity,,,2023-12-30 14:00:01+00,2,79,5,https://twitter.com/UNBiodiversity/status/1741096806610530569,40001204,UNBiodiversity,6278.0,2024-06-05 08:50:16.48693+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156328,result,925,24,,,,,,"Make no mistake that Canada's next federal election will be dominated by this issue. If the left is re-elected to hold political power in Canada, it will have a democratic sanction for climate extremism. The conservative position regarding climate-change policy in Canada must be https://t.co/qr8JgvKRBa",1741089881022189886,f,f,271,https://pbs.twimg.com/media/GCmX_eUaEAA4mnL.jpg,photo,https://pbs.twimg.com/media/GCmX_eUaEAA4mnL.jpg,,,,,,,,,,Norman Spector,,,2023-12-30 13:32:30+00,6,75,33,https://twitter.com/nspector4/status/1741089881022189886,232519990,nspector4,22619.0,2024-06-05 08:50:16.850437+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156329,result,926,0,,,,,,"Sixth Form students have had a busy year of active participation making a positive impact on our community. Students joined @LaeTottenham on conferences dealing with social mobility &amp; climate change, campaigned for a connected community &amp; budding writers performed plays @edfringe https://t.co/9GsERFY16Z",1741089266908713253,f,f,1,https://pbs.twimg.com/media/GCmXc29WoAA0zuh.jpg,photo,https://pbs.twimg.com/media/GCmXc29WoAA0zuh.jpg,https://pbs.twimg.com/media/GCmXdXNWkAAHrzC.jpg,photo,https://pbs.twimg.com/media/GCmXdXNWkAAHrzC.jpg,https://pbs.twimg.com/media/GCmXddpWIAEl3Bh.jpg,photo,https://pbs.twimg.com/media/GCmXddpWIAEl3Bh.jpg,https://pbs.twimg.com/media/GCmXdlGXoAA637s.jpg,photo,https://pbs.twimg.com/media/GCmXdlGXoAA637s.jpg,HighgateSenior,,,2023-12-30 13:30:03+00,0,0,0,https://twitter.com/Highgate_Senior/status/1741089266908713253,1037319003096707073,Highgate_Senior,247.0,2024-06-05 08:50:17.225698+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156330,result,927,0,,,,,,"#WeltHungerHilfe - Invitation to Tender: Baseline Survey For project - Systemic climate-change resilience for food, fodder and water security for vulnerable communities in Burao, Somaliland  APPLY NOW------&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/leU6b4lveD  Deadline: 13th January 2024  #Somalijobs https://t.co/m5xhOiQK34",1741089259774157206,f,f,0,https://pbs.twimg.com/media/GCmXdGPWUAAVJen.jpg,photo,https://pbs.twimg.com/media/GCmXdGPWUAAVJen.jpg,,,,,,,,,,Somali Jobs,,,2023-12-30 13:30:02+00,0,0,0,https://twitter.com/Somalijobs/status/1741089259774157206,738288007,Somalijobs,81.0,2024-06-05 08:50:17.603041+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156331,result,928,0,,,,,,It’s been rebranded; currently is climate change.,1741088771917959361,f,t,1,,,,,,,,,,,,,andy,,,2023-12-30 13:28:05+00,0,0,0,https://twitter.com/andypatriot369/status/1741088771917959361,1710029617845637120,andypatriot369,90.0,2024-06-05 08:50:17.970244+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156332,result,929,0,,,,,,"#RevengeByVotingPTI  Voting gives you a say on important issues that affect you – from roads and recycling, to education and climate change, to housing and employment. .. .. .. @CruelAlien_ @AlphaLegends_ https://t.co/ifl6s1nBTb",1741091246272294993,f,f,1,https://pbs.twimg.com/media/GCmZQsVaAAALirB.jpg,photo,https://pbs.twimg.com/media/GCmZQsVaAAALirB.jpg,,,,,,,,,,ظالم ایلین👽🇵🇰,,,2023-12-30 13:37:55+00,0,6,0,https://twitter.com/CruelAlien_/status/1741091246272294993,1429386057603297281,CruelAlien_,23.0,2024-06-05 08:50:18.339679+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156333,result,930,0,,,,,,"Opinion: Climate change may create new trade route for Saskatchewan — The melting of polar ice could make Churchill, Manitoba a more usable port for Saskatchewan, but there are challenges to its viability.  #sask  #skpoli  https://t.co/JMdPT0johl https://t.co/gCWRsDtRkE",1741083656658051389,f,f,0,https://pbs.twimg.com/media/GCmSW_oWoAA2Ddt.jpg,photo,https://pbs.twimg.com/media/GCmSW_oWoAA2Ddt.jpg,,,,,,,,,,TheStarPhoenix.com,,,2023-12-30 13:07:46+00,0,1,0,https://twitter.com/TheStarPhoenix/status/1741083656658051389,42486455,TheStarPhoenix,1309.0,2024-06-05 08:50:18.716397+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156334,result,931,1,,,,,,"👉 In the ""Cattle farming and climate change in the Americas: towards low-carbon development models"" report by Dr. Ernesto Viglizzo, it is explained that only the emissions from cattle activity should be attributed to the beef chains. https://t.co/inFoFAy8K8",1741082518625911144,f,f,3,https://pbs.twimg.com/ext_tw_video_thumb/1741082150860910592/pu/img/jkn-XdkutVBLTmnA.jpg,video,https://video.twimg.com/ext_tw_video/1741082150860910592/pu/vid/avc1/320x320/GwmEGNs1f331xEeB.mp4?tag=12,,,,,,,,,,IICA,,,2023-12-30 13:03:14+00,0,1,1,https://twitter.com/IICAnews/status/1741082518625911144,106862936,IICAnews,178.0,2024-06-05 08:50:24.936613+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156335,result,932,0,,,,,,If God is with us who can be against us?? https://t.co/rHHfNykwxl,1741085773699444750,f,f,0,https://pbs.twimg.com/media/GCmUSHtWkAARSAs.jpg,photo,https://pbs.twimg.com/media/GCmUSHtWkAARSAs.jpg,,,,,,,,,,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:16:10+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741085773699444750,1213417824237977600,MildredJAEL1,1.0,2024-06-05 08:50:25.281011+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156336,result,933,0,,,,,,"All Kenyans practice Afforestation reforestation agrow forest, it's common sense to plant trees' purchase tree seedlings available' Cut 1 tree plant 5 replacement' Make tree Nurseries across the country' including Urban areas https://t.co/eQa6m8Yri0",1741084864302952726,f,f,1,https://pbs.twimg.com/media/GCmTb4KWUAAV-JS.jpg,photo,https://pbs.twimg.com/media/GCmTb4KWUAAV-JS.jpg,https://pbs.twimg.com/media/GCmTcUYXcAAwazb.jpg,photo,https://pbs.twimg.com/media/GCmTcUYXcAAwazb.jpg,https://pbs.twimg.com/media/GCmTcgsWkAEoxQc.jpg,photo,https://pbs.twimg.com/media/GCmTcgsWkAEoxQc.jpg,https://pbs.twimg.com/media/GCmTc_IXsAAUFcQ.jpg,photo,https://pbs.twimg.com/media/GCmTc_IXsAAUFcQ.jpg,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:12:34+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741084864302952726,1213417824237977600,MildredJAEL1,9.0,2024-06-05 08:50:25.642576+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156337,result,934,0,,,,,,"It happened to Maragoli hills years ago deforestation leaders till update no replacements of trees, County Commissioners, Environment conservation workers, Kenya forest services Live by Example protect Trees In the republic of Kenya' all forest cover must be protected https://t.co/uGapsI4L1g",1741085605675635154,f,f,0,https://pbs.twimg.com/media/GCmUH0jX0AAQ9zL.jpg,photo,https://pbs.twimg.com/media/GCmUH0jX0AAQ9zL.jpg,https://pbs.twimg.com/media/GCmUIXdXkAAGf2C.jpg,photo,https://pbs.twimg.com/media/GCmUIXdXkAAGf2C.jpg,,,,,,,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:15:30+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741085605675635154,1213417824237977600,MildredJAEL1,10.0,2024-06-05 08:50:26.041618+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156338,result,935,0,,,,,,"County Commissioners NGAOs there is still some rains in the country, be competitive as per counties' Encourage Kenyans on BARAZAS on Tree Nurseries, tree planting, Conserve Natural resources' for cool condusive Environment' Not partner with Timber sellers &amp; charcoal banners https://t.co/GBvctnCaxq",1741086311954468992,f,f,0,https://pbs.twimg.com/media/GCmUxMGXYAAHM1d.jpg,photo,https://pbs.twimg.com/media/GCmUxMGXYAAHM1d.jpg,,,,,,,,,,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:18:19+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741086311954468992,1213417824237977600,MildredJAEL1,3.0,2024-06-05 08:50:26.403036+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156339,result,936,0,,,,,,All women recreation as per counties' carry out campaign on tree planting excirses like the late prof. Wangari Maathai used to do' good to take part do something rather than doing nothing' women representatives as per counties' support tree planting excirses https://t.co/YG7XedVYdS,1741086803979858198,f,f,0,https://pbs.twimg.com/media/GCmVOHfWcAAex1T.jpg,photo,https://pbs.twimg.com/media/GCmVOHfWcAAex1T.jpg,,,,,,,,,,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:20:16+00,0,0,0,https://twitter.com/MildredJAEL1/status/1741086803979858198,1213417824237977600,MildredJAEL1,6.0,2024-06-05 08:50:26.778769+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156340,result,937,0,,,,,,Republic of Kenya blessed land with fine Vegetations cover sceneries the legend forest that are preserved Museums &amp; Forest indigenous species with huge trunks fine leaves' provide cool Environment for man &amp; animals' streams flow nearby fine cooling Explore learn https://t.co/7YzlHXR8Tv,1741087644807746036,f,f,0,https://pbs.twimg.com/media/GCmV-csXcAA10d2.jpg,photo,https://pbs.twimg.com/media/GCmV-csXcAA10d2.jpg,https://pbs.twimg.com/media/GCmV-sSXEAAQceY.jpg,photo,https://pbs.twimg.com/media/GCmV-sSXEAAQceY.jpg,https://pbs.twimg.com/media/GCmV-3hWUAAWnX8.jpg,photo,https://pbs.twimg.com/media/GCmV-3hWUAAWnX8.jpg,https://pbs.twimg.com/media/GCmV_DyXcAACuMp.jpg,photo,https://pbs.twimg.com/media/GCmV_DyXcAACuMp.jpg,CLIMATE CHANGE OWNER🌳,,,2023-12-30 13:23:37+00,0,1,0,https://twitter.com/MildredJAEL1/status/1741087644807746036,1213417824237977600,MildredJAEL1,34.0,2024-06-05 08:50:27.153228+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156341,result,938,0,,,,,,CLIMATE CHANGE - The Climate Scam revealed by COP28 https://t.co/qpOYJhli3m https://t.co/ANGXa1U44D,1741082420760162369,f,f,0,https://pbs.twimg.com/media/GCmROOdXcAAzbTz.jpg,photo,https://pbs.twimg.com/media/GCmROOdXcAAzbTz.jpg,,,,,,,,,,Biblioteca Pleyades,,,2023-12-30 13:02:51+00,0,0,0,https://twitter.com/pleyades2011/status/1741082420760162369,251146357,pleyades2011,66.0,2024-06-05 08:50:27.575913+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156342,result,939,0,,,,,,"Chuffed that my play Too Much World at Once got a mention here. 🪶  ""A touching coming-of-age story and visionary exploration of climate change.""  2023 saw my first ever professional production, and I'm very grateful to the whole team and everyone at @bottc for making it happen. https://t.co/ExnUgp1dRw",1741071461341692281,f,t,38,https://pbs.twimg.com/media/GCmGrwtXIAAjwFE.jpg,photo,https://pbs.twimg.com/media/GCmGrwtXIAAjwFE.jpg,,,,,,,,,,Billie Collins,https://twitter.com/CirclesStalls/status/Field,1.7404035125744028e+18,2023-12-30 12:19:18+00,1,3,1,https://twitter.com/_billiecollins/status/1741071461341692281,2436594870,_billiecollins,2680.0,2024-06-05 08:50:28.066307+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,1
156343,result,940,0,,,,,,Climate Change is a huge issue https://t.co/JZYGpXhH0J,1741089675517775928,f,f,13,https://pbs.twimg.com/media/GCmX0rAW0AI-ywn.jpg,photo,https://pbs.twimg.com/media/GCmX0rAW0AI-ywn.jpg,,,,,,,,,,Abdullah Mahmood,,,2023-12-30 13:31:41+00,0,0,0,https://twitter.com/Abdullahs_World/status/1741089675517775928,333284221,Abdullahs_World,204.0,2024-06-05 08:50:28.484415+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156344,result,941,0,,,,,,"More people than ever now have 'chronic fear of environmental doom ', aka #climateanxiety. The global nature of climate change will mean it affects us all and weighs on everyone’s thoughts at some point.  https://t.co/oQ3HzzKUpu https://t.co/PQn3tIhBFc",1741066633009877064,f,f,21,https://pbs.twimg.com/media/GCmC37eXgAAqvdI.jpg,photo,https://pbs.twimg.com/media/GCmC37eXgAAqvdI.jpg,,,,,,,,,,Population Matters,,,2023-12-30 12:00:07+00,0,6,2,https://twitter.com/PopnMatters/status/1741066633009877064,241909899,PopnMatters,482.0,2024-06-05 08:50:28.851672+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156345,result,942,0,,,,,,There are lots of reasons to go vegan.  Mine was for the animals.  But we must now protect our planet from biodiversity loss &amp; effects of climate change.  Transitioning to plant proteins can help. Support farmers by increasing the demand!💚  Check out @Hodmedods    #Veganuary https://t.co/ZUcfPd7NVb,1741070125757833447,f,f,33,https://pbs.twimg.com/media/GCmGDTnWMAA_mts.jpg,photo,https://pbs.twimg.com/media/GCmGDTnWMAA_mts.jpg,,,,,,,,,,Mrs M🌱💚💙 Tree Hugger🌳,,,2023-12-30 12:14:00+00,0,11,1,https://twitter.com/TheMorganics/status/1741070125757833447,759496926,TheMorganics,801.0,2024-06-05 08:50:29.23647+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156346,result,943,0,,,,,,"2023 could be a turning point in the fight against climate change. Experts suggest global carbon emissions may have peaked, signaling a potential decline in the fossil fuel era.  Read more on- https://t.co/PwolYhpAuC  #ClimateAction #ClimateChange #CarbonEmission #fossilfuel https://t.co/seBYdWoDz9",1741063425118413028,f,f,0,https://pbs.twimg.com/media/GCl_9T5aQAA5wK0.jpg,photo,https://pbs.twimg.com/media/GCl_9T5aQAA5wK0.jpg,,,,,,,,,,shorts91,,,2023-12-30 11:47:22+00,0,0,0,https://twitter.com/shorts_91/status/1741063425118413028,1667134652899786755,shorts_91,18.0,2024-06-05 08:50:29.611239+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156347,result,944,0,,,,,,“I’m not a TERF” *says TERF stuff*  Who do you think is out here insisting “you can’t like men and be a lesbian” cus it ain’t trans inclusive people,1741069443529052445,f,t,39,,,,,,,,,,,,,RIOT FOR OUR RIGHTS AnaCristina 💖💜💙🏳️‍🌈,,,2023-12-30 12:11:17+00,0,5,2,https://twitter.com/crissiton/status/1741069443529052445,875975832,crissiton,826.0,2024-06-05 08:50:30.005732+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
156348,result,945,0,,,,,,They couldn't do this for Irish people all along but now bending over backwards to house newly arrived foreigners..and hey Micheal what about the carbon footprint...you want cattle killed off and import uncapped numbers of people at the same time to save us from climate change ??,1741071278700741002,f,t,12,,,,,,,,,,,,,THE RAZORS EDGE LIVE,https://twitter.com/Luighseach/status/Field,1.741011303077159e+18,2023-12-30 12:18:35+00,0,1,0,https://twitter.com/ed_razors72027/status/1741071278700741002,1645050372040323073,ed_razors72027,413.0,2024-06-05 08:50:30.386546+00,https://twitter.com/search?q=climate%20change%20lang%3Aen%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=top,0
